Champion,con_champ,BP,Ban,Pick,Win_rate,Duo_Score,Count_Score
mordekaiser,xin zhao,18,7.0,11.0,54.55,45.45,45.45
mordekaiser,yone,18,7.0,11.0,54.55,0.0,-54.55
mordekaiser,yorick,18,7.0,11.0,54.55,0.0,12.12
mordekaiser,yunara,18,7.0,11.0,54.55,0.0,-54.55
mordekaiser,zeri,18,7.0,11.0,54.55,45.45,0.0
sivir,aatrox,309,129.0,180.0,52.22,-2.22,24.7
sivir,ahri,309,129.0,180.0,52.22,3.34,32.4
sivir,akali,309,129.0,180.0,52.22,31.11,31.11
sivir,alistar,309,129.0,180.0,52.22,-6.22,-22.22
sivir,ambessa,309,129.0,180.0,52.22,6.11,0.41
sivir,amumu,309,129.0,180.0,52.22,-52.22,0.0
sivir,annie,309,129.0,180.0,52.22,0.72,-22.81
sivir,aphelios,309,129.0,180.0,52.22,0.0,47.78
sivir,aurelion sol,309,129.0,180.0,52.22,-52.22,-52.22
sivir,aurora,309,129.0,180.0,52.22,-4.85,3.34
sivir,azir,309,129.0,180.0,52.22,-15.86,-10.55
sivir,bard,309,129.0,180.0,52.22,7.78,-6.77
sivir,blitzcrank,309,129.0,180.0,52.22,47.78,-52.22
sivir,brand,309,129.0,180.0,52.22,0.0,47.78
sivir,braum,309,129.0,180.0,52.22,12.07,-6.07
sivir,caitlyn,309,129.0,180.0,52.22,0.0,47.78
sivir,camille,309,129.0,180.0,52.22,-18.89,47.78
sivir,cassiopeia,309,129.0,180.0,52.22,0.0,14.45
sivir,chogath,309,129.0,180.0,52.22,-18.89,-2.22
sivir,corki,309,129.0,180.0,52.22,-2.22,-6.77
sivir,draven,309,129.0,180.0,52.22,0.0,47.78
sivir,elise,309,129.0,180.0,52.22,0.0,14.45
sivir,ezreal,309,129.0,180.0,52.22,0.0,1.11
sivir,fiora,309,129.0,180.0,52.22,0.0,47.78
sivir,galio,309,129.0,180.0,52.22,19.21,1.11
sivir,gnar,309,129.0,180.0,52.22,-27.22,-18.89
sivir,gragas,309,129.0,180.0,52.22,-52.22,-2.22
sivir,gwen,309,129.0,180.0,52.22,0.72,6.6
sivir,hwei,309,129.0,180.0,52.22,0.0,-52.22
sivir,ivern,309,129.0,180.0,52.22,0.0,22.78
sivir,janna,309,129.0,180.0,52.22,0.0,47.78
sivir,jarvan iv,309,129.0,180.0,52.22,-5.16,-36.84
sivir,jax,309,129.0,180.0,52.22,-6.77,36.67
sivir,jayce,309,129.0,180.0,52.22,-18.89,-27.22
sivir,jhin,309,129.0,180.0,52.22,0.0,10.28
sivir,jinx,309,129.0,180.0,52.22,0.0,-9.36
sivir,kaisa,309,129.0,180.0,52.22,0.0,-14.29
sivir,kalista,309,129.0,180.0,52.22,0.0,47.78
sivir,karma,309,129.0,180.0,52.22,7.78,-27.22
sivir,karthus,309,129.0,180.0,52.22,0.0,-2.22
sivir,kassadin,309,129.0,180.0,52.22,47.78,0.0
sivir,kennen,309,129.0,180.0,52.22,47.78,0.0
sivir,kindred,309,129.0,180.0,52.22,47.78,0.0
sivir,kled,309,129.0,180.0,52.22,0.0,-52.22
sivir,ksante,309,129.0,180.0,52.22,-11.04,-25.55
sivir,leblanc,309,129.0,180.0,52.22,0.0,-52.22
sivir,lee sin,309,129.0,180.0,52.22,47.78,-18.89
sivir,leona,309,129.0,180.0,52.22,-4.85,20.51
sivir,lillia,309,129.0,180.0,52.22,-2.22,-18.89
sivir,lissandra,309,129.0,180.0,52.22,47.78,0.0
sivir,lucian,309,129.0,180.0,52.22,0.0,14.45
sivir,lulu,309,129.0,180.0,52.22,-18.89,-9.36
sivir,maokai,309,129.0,180.0,52.22,4.92,19.21
sivir,mel,309,129.0,180.0,52.22,0.0,47.78
sivir,milio,309,129.0,180.0,52.22,-52.22,0.0
sivir,miss fortune,309,129.0,180.0,52.22,0.0,-18.89
sivir,mordekaiser,309,129.0,180.0,52.22,-2.22,0.0
sivir,morgana,309,129.0,180.0,52.22,-52.22,0.0
sivir,naafiri,309,129.0,180.0,52.22,7.78,-18.89
sivir,nautilus,309,129.0,180.0,52.22,-10.55,7.78
sivir,neeko,309,129.0,180.0,52.22,-2.22,7.78
sivir,nidalee,309,129.0,180.0,52.22,-52.22,-52.22
sivir,nocturne,309,129.0,180.0,52.22,-12.22,31.11
sivir,olaf,309,129.0,180.0,52.22,47.78,-52.22
sivir,orianna,309,129.0,180.0,52.22,14.45,-16.93
sivir,ornn,309,129.0,180.0,52.22,-2.22,-2.22
sivir,pantheon,309,129.0,180.0,52.22,24.7,-5.16
sivir,poppy,309,129.0,180.0,52.22,27.78,7.78
sivir,pyke,309,129.0,180.0,52.22,0.0,-52.22
sivir,qiyana,309,129.0,180.0,52.22,47.78,-52.22
sivir,rakan,309,129.0,180.0,52.22,17.01,-5.16
sivir,reksai,309,129.0,180.0,52.22,47.78,-52.22
sivir,rell,309,129.0,180.0,52.22,4.3,4.92
sivir,renata glasc,309,129.0,180.0,52.22,-52.22,3.34
sivir,renekton,309,129.0,180.0,52.22,10.28,-30.0
sivir,rumble,309,129.0,180.0,52.22,6.4,7.78
sivir,ryze,309,129.0,180.0,52.22,-9.36,-6.77
sivir,sejuani,309,129.0,180.0,52.22,14.45,-14.72
sivir,senna,309,129.0,180.0,52.22,0.0,3.34
sivir,seraphine,309,129.0,180.0,52.22,0.0,47.78
sivir,sett,309,129.0,180.0,52.22,-52.22,0.0
sivir,shen,309,129.0,180.0,52.22,-2.22,47.78
sivir,shyvana,309,129.0,180.0,52.22,0.0,-52.22
sivir,sion,309,129.0,180.0,52.22,3.78,0.16
sivir,skarner,309,129.0,180.0,52.22,-2.22,1.63
sivir,smolder,309,129.0,180.0,52.22,0.0,47.78
sivir,sylas,309,129.0,180.0,52.22,-18.89,-7.78
sivir,syndra,309,129.0,180.0,52.22,0.0,-52.22
sivir,tahm kench,309,129.0,180.0,52.22,0.0,-52.22
sivir,taliyah,309,129.0,180.0,52.22,7.04,-0.22
sivir,taric,309,129.0,180.0,52.22,0.0,-52.22
sivir,thresh,309,129.0,180.0,52.22,-52.22,47.78
sivir,tristana,309,129.0,180.0,52.22,-52.22,-2.22
sivir,trundle,309,129.0,180.0,52.22,-7.78,-8.47
sivir,twisted fate,309,129.0,180.0,52.22,0.0,-2.22
sivir,udyr,309,129.0,180.0,52.22,-52.22,0.0
sivir,varus,309,129.0,180.0,52.22,0.0,4.03
sivir,vayne,309,129.0,180.0,52.22,0.0,-52.22
sivir,vi,309,129.0,180.0,52.22,4.92,19.21
sivir,viego,309,129.0,180.0,52.22,14.45,-2.22
sivir,viktor,309,129.0,180.0,52.22,-9.36,17.78
sivir,wukong,309,129.0,180.0,52.22,-6.77,11.78
sivir,xayah,309,129.0,180.0,52.22,0.0,11.42
sivir,xin zhao,309,129.0,180.0,52.22,-3.74,4.45
sivir,yasuo,309,129.0,180.0,52.22,0.0,47.78
sivir,yone,309,129.0,180.0,52.22,-2.22,-2.22
sivir,yorick,309,129.0,180.0,52.22,-12.22,1.63
sivir,yunara,309,129.0,180.0,52.22,0.0,-12.22
sivir,yuumi,309,129.0,180.0,52.22,0.0,-52.22
sivir,zed,309,129.0,180.0,52.22,-27.22,47.78
sivir,zeri,309,129.0,180.0,52.22,0.0,-2.22
sivir,ziggs,309,129.0,180.0,52.22,0.0,-2.22
sivir,zilean,309,129.0,180.0,52.22,0.0,47.78
sivir,zoe,309,129.0,180.0,52.22,47.78,0.0
sivir,zyra,309,129.0,180.0,52.22,47.78,-52.22
swain,aatrox,13,2.0,11.0,63.64,-63.64,0.0
swain,ahri,13,2.0,11.0,63.64,0.0,-13.64
swain,alistar,13,2.0,11.0,63.64,0.0,36.36
swain,ambessa,13,2.0,11.0,63.64,-63.64,36.36
swain,ashe,13,2.0,11.0,63.64,0.0,-13.64
swain,aurora,13,2.0,11.0,63.64,0.0,-63.64
swain,bard,13,2.0,11.0,63.64,0.0,36.36
swain,blitzcrank,13,2.0,11.0,63.64,36.36,0.0
swain,braum,13,2.0,11.0,63.64,36.36,36.36
swain,caitlyn,13,2.0,11.0,63.64,36.36,0.0
swain,draven,13,2.0,11.0,63.64,36.36,0.0
swain,elise,13,2.0,11.0,63.64,36.36,-63.64
swain,galio,13,2.0,11.0,63.64,0.0,36.36
swain,gangplank,13,2.0,11.0,63.64,0.0,36.36
swain,gnar,13,2.0,11.0,63.64,36.36,0.0
swain,gragas,13,2.0,11.0,63.64,36.36,36.36
swain,gwen,13,2.0,11.0,63.64,0.0,36.36
swain,jarvan iv,13,2.0,11.0,63.64,36.36,0.0
swain,jax,13,2.0,11.0,63.64,0.0,36.36
swain,jayce,13,2.0,11.0,63.64,36.36,-63.64
swain,jhin,13,2.0,11.0,63.64,36.36,36.36
swain,kaisa,13,2.0,11.0,63.64,-13.64,0.0
swain,karma,13,2.0,11.0,63.64,-63.64,0.0
swain,kindred,13,2.0,11.0,63.64,36.36,36.36
swain,ksante,13,2.0,11.0,63.64,-63.64,36.36
swain,lee sin,13,2.0,11.0,63.64,0.0,36.36
swain,leona,13,2.0,11.0,63.64,0.0,36.36
swain,lillia,13,2.0,11.0,63.64,0.0,-63.64
swain,lissandra,13,2.0,11.0,63.64,0.0,36.36
swain,lucian,13,2.0,11.0,63.64,-13.64,0.0
swain,lulu,13,2.0,11.0,63.64,0.0,-63.64
swain,maokai,13,2.0,11.0,63.64,36.36,0.0
swain,miss fortune,13,2.0,11.0,63.64,36.36,36.36
swain,mordekaiser,13,2.0,11.0,63.64,36.36,0.0
swain,naafiri,13,2.0,11.0,63.64,-63.64,0.0
swain,nautilus,13,2.0,11.0,63.64,-63.64,-63.64
swain,neeko,13,2.0,11.0,63.64,0.0,36.36
swain,pantheon,13,2.0,11.0,63.64,-63.64,-63.64
swain,pyke,13,2.0,11.0,63.64,0.0,36.36
swain,qiyana,13,2.0,11.0,63.64,0.0,36.36
swain,rakan,13,2.0,11.0,63.64,-13.64,-63.64
swain,rell,13,2.0,11.0,63.64,36.36,0.0
swain,renekton,13,2.0,11.0,63.64,0.0,-13.64
swain,rumble,13,2.0,11.0,63.64,0.0,-63.64
swain,sejuani,13,2.0,11.0,63.64,-63.64,36.36
swain,senna,13,2.0,11.0,63.64,-63.64,36.36
swain,sion,13,2.0,11.0,63.64,0.0,-63.64
swain,sylas,13,2.0,11.0,63.64,-63.64,0.0
swain,taliyah,13,2.0,11.0,63.64,0.0,-13.64
swain,thresh,13,2.0,11.0,63.64,0.0,36.36
swain,tristana,13,2.0,11.0,63.64,36.36,-13.64
swain,trundle,13,2.0,11.0,63.64,36.36,0.0
swain,udyr,13,2.0,11.0,63.64,36.36,0.0
swain,varus,13,2.0,11.0,63.64,-63.64,-63.64
swain,vi,13,2.0,11.0,63.64,36.36,-13.64
swain,viktor,13,2.0,11.0,63.64,0.0,36.36
swain,wukong,13,2.0,11.0,63.64,36.36,0.0
swain,xayah,13,2.0,11.0,63.64,0.0,-63.64
swain,xin zhao,13,2.0,11.0,63.64,-13.64,0.0
swain,zed,13,2.0,11.0,63.64,0.0,36.36
swain,ziggs,13,2.0,11.0,63.64,-63.64,0.0
volibear,ahri,17,4.0,13.0,46.15,-46.15,0.0
volibear,ambessa,17,4.0,13.0,46.15,0.0,-46.15
volibear,annie,17,4.0,13.0,46.15,-46.15,0.0
volibear,ashe,17,4.0,13.0,46.15,-46.15,0.0
volibear,aurora,17,4.0,13.0,46.15,53.85,-46.15
volibear,azir,17,4.0,13.0,46.15,0.0,28.85
volibear,bard,17,4.0,13.0,46.15,0.0,-12.82
volibear,blitzcrank,17,4.0,13.0,46.15,-46.15,53.85
volibear,braum,17,4.0,13.0,46.15,-21.15,-46.15
volibear,caitlyn,17,4.0,13.0,46.15,53.85,-46.15
volibear,camille,17,4.0,13.0,46.15,-46.15,0.0
volibear,ezreal,17,4.0,13.0,46.15,53.85,-46.15
volibear,galio,17,4.0,13.0,46.15,53.85,0.0
volibear,gragas,17,4.0,13.0,46.15,0.0,-46.15
volibear,gwen,17,4.0,13.0,46.15,3.85,-46.15
volibear,hwei,17,4.0,13.0,46.15,0.0,53.85
volibear,jarvan iv,17,4.0,13.0,46.15,0.0,-46.15
volibear,jax,17,4.0,13.0,46.15,-12.82,0.0
volibear,jayce,17,4.0,13.0,46.15,0.0,53.85
volibear,jhin,17,4.0,13.0,46.15,-46.15,-12.82
volibear,jinx,17,4.0,13.0,46.15,53.85,0.0
volibear,kaisa,17,4.0,13.0,46.15,3.85,53.85
volibear,karma,17,4.0,13.0,46.15,53.85,-46.15
volibear,kennen,17,4.0,13.0,46.15,0.0,3.85
volibear,ksante,17,4.0,13.0,46.15,-46.15,53.85
volibear,leblanc,17,4.0,13.0,46.15,-46.15,0.0
volibear,lee sin,17,4.0,13.0,46.15,0.0,53.85
volibear,leona,17,4.0,13.0,46.15,-46.15,0.0
volibear,lillia,17,4.0,13.0,46.15,0.0,53.85
volibear,lulu,17,4.0,13.0,46.15,3.85,53.85
volibear,maokai,17,4.0,13.0,46.15,0.0,53.85
volibear,miss fortune,17,4.0,13.0,46.15,-46.15,53.85
volibear,neeko,17,4.0,13.0,46.15,-46.15,53.85
volibear,pantheon,17,4.0,13.0,46.15,-46.15,0.0
volibear,poppy,17,4.0,13.0,46.15,0.0,-46.15
volibear,rakan,17,4.0,13.0,46.15,53.85,53.85
volibear,renekton,17,4.0,13.0,46.15,0.0,-46.15
volibear,rumble,17,4.0,13.0,46.15,53.85,0.0
volibear,ryze,17,4.0,13.0,46.15,0.0,3.85
volibear,sejuani,17,4.0,13.0,46.15,0.0,53.85
volibear,seraphine,17,4.0,13.0,46.15,53.85,0.0
volibear,sett,17,4.0,13.0,46.15,53.85,0.0
volibear,sion,17,4.0,13.0,46.15,53.85,53.85
volibear,skarner,17,4.0,13.0,46.15,0.0,53.85
volibear,smolder,17,4.0,13.0,46.15,-46.15,-46.15
volibear,sylas,17,4.0,13.0,46.15,28.85,0.0
volibear,taliyah,17,4.0,13.0,46.15,53.85,0.0
volibear,tristana,17,4.0,13.0,46.15,0.0,53.85
volibear,tryndamere,17,4.0,13.0,46.15,0.0,53.85
volibear,urgot,17,4.0,13.0,46.15,0.0,53.85
volibear,varus,17,4.0,13.0,46.15,0.0,-46.15
volibear,vi,17,4.0,13.0,46.15,0.0,-46.15
volibear,viego,17,4.0,13.0,46.15,0.0,53.85
volibear,viktor,17,4.0,13.0,46.15,-46.15,-46.15
volibear,wukong,17,4.0,13.0,46.15,0.0,-46.15
volibear,xayah,17,4.0,13.0,46.15,-46.15,53.85
volibear,xin zhao,17,4.0,13.0,46.15,-46.15,-12.82
volibear,yone,17,4.0,13.0,46.15,-46.15,0.0
volibear,yorick,17,4.0,13.0,46.15,0.0,53.85
volibear,yunara,17,4.0,13.0,46.15,53.85,0.0
volibear,zac,17,4.0,13.0,46.15,0.0,-46.15
volibear,zeri,17,4.0,13.0,46.15,0.0,-46.15
volibear,ziggs,17,4.0,13.0,46.15,3.85,0.0
gwen,aatrox,942,656.0,286.0,51.75,0.0,48.25
gwen,ahri,942,656.0,286.0,51.75,-6.59,14.92
gwen,akali,942,656.0,286.0,51.75,-1.75,-7.31
gwen,alistar,942,656.0,286.0,51.75,11.41,-3.75
gwen,ambessa,942,656.0,286.0,51.75,0.0,6.03
gwen,annie,942,656.0,286.0,51.75,-1.75,-23.75
gwen,aphelios,942,656.0,286.0,51.75,0.0,48.25
gwen,ashe,942,656.0,286.0,51.75,5.39,48.25
gwen,aurelion sol,942,656.0,286.0,51.75,48.25,-1.75
gwen,aurora,942,656.0,286.0,51.75,-8.0,-4.38
gwen,azir,942,656.0,286.0,51.75,17.48,-4.25
gwen,bard,942,656.0,286.0,51.75,8.25,3.81
gwen,blitzcrank,942,656.0,286.0,51.75,48.25,-51.75
gwen,braum,942,656.0,286.0,51.75,-14.25,-3.36
gwen,caitlyn,942,656.0,286.0,51.75,-1.75,-26.75
gwen,cassiopeia,942,656.0,286.0,51.75,0.0,23.25
gwen,chogath,942,656.0,286.0,51.75,0.0,48.25
gwen,corki,942,656.0,286.0,51.75,-3.83,2.42
gwen,diana,942,656.0,286.0,51.75,0.0,48.25
gwen,draven,942,656.0,286.0,51.75,-1.75,48.25
gwen,ekko,942,656.0,286.0,51.75,-51.75,0.0
gwen,elise,942,656.0,286.0,51.75,-1.75,0.0
gwen,ezreal,942,656.0,286.0,51.75,-3.47,1.58
gwen,fiddlesticks,942,656.0,286.0,51.75,48.25,0.0
gwen,fiora,942,656.0,286.0,51.75,0.0,-1.75
gwen,galio,942,656.0,286.0,51.75,9.79,35.75
gwen,gnar,942,656.0,286.0,51.75,0.0,10.75
gwen,gragas,942,656.0,286.0,51.75,-51.75,-31.75
gwen,hwei,942,656.0,286.0,51.75,-51.75,14.92
gwen,ivern,942,656.0,286.0,51.75,-51.75,-1.75
gwen,jarvan iv,942,656.0,286.0,51.75,31.58,-33.57
gwen,jax,942,656.0,286.0,51.75,48.25,2.8
gwen,jayce,942,656.0,286.0,51.75,48.25,-3.27
gwen,jhin,942,656.0,286.0,51.75,6.25,14.92
gwen,jinx,942,656.0,286.0,51.75,8.25,48.25
gwen,kaisa,942,656.0,286.0,51.75,14.92,-8.57
gwen,kalista,942,656.0,286.0,51.75,-26.75,14.92
gwen,karma,942,656.0,286.0,51.75,23.25,-26.75
gwen,kennen,942,656.0,286.0,51.75,0.0,-51.75
gwen,ksante,942,656.0,286.0,51.75,0.0,-51.75
gwen,leblanc,942,656.0,286.0,51.75,0.0,-1.75
gwen,lee sin,942,656.0,286.0,51.75,-1.75,48.25
gwen,leona,942,656.0,286.0,51.75,-8.89,11.89
gwen,lillia,942,656.0,286.0,51.75,48.25,-1.75
gwen,lucian,942,656.0,286.0,51.75,-18.42,1.19
gwen,lulu,942,656.0,286.0,51.75,-14.25,-11.75
gwen,malzahar,942,656.0,286.0,51.75,-51.75,0.0
gwen,maokai,942,656.0,286.0,51.75,-29.53,10.75
gwen,mel,942,656.0,286.0,51.75,0.0,48.25
gwen,milio,942,656.0,286.0,51.75,-51.75,0.0
gwen,miss fortune,942,656.0,286.0,51.75,4.77,-8.27
gwen,mundo,942,656.0,286.0,51.75,48.25,0.0
gwen,naafiri,942,656.0,286.0,51.75,8.25,1.58
gwen,nami,942,656.0,286.0,51.75,48.25,48.25
gwen,nautilus,942,656.0,286.0,51.75,-13.29,18.25
gwen,neeko,942,656.0,286.0,51.75,17.48,7.34
gwen,nidalee,942,656.0,286.0,51.75,48.25,-35.08
gwen,nocturne,942,656.0,286.0,51.75,-11.75,8.25
gwen,orianna,942,656.0,286.0,51.75,-16.46,-18.42
gwen,ornn,942,656.0,286.0,51.75,0.0,14.92
gwen,pantheon,942,656.0,286.0,51.75,-3.47,-3.92
gwen,poppy,942,656.0,286.0,51.75,-4.38,-11.12
gwen,rakan,942,656.0,286.0,51.75,8.25,-9.64
gwen,rell,942,656.0,286.0,51.75,-2.77,-0.73
gwen,renata glasc,942,656.0,286.0,51.75,-5.6,19.68
gwen,renekton,942,656.0,286.0,51.75,0.0,-51.75
gwen,rumble,942,656.0,286.0,51.75,-51.75,-1.24
gwen,ryze,942,656.0,286.0,51.75,0.25,7.63
gwen,sejuani,942,656.0,286.0,51.75,0.25,26.82
gwen,senna,942,656.0,286.0,51.75,-15.39,-8.89
gwen,seraphine,942,656.0,286.0,51.75,0.0,48.25
gwen,sett,942,656.0,286.0,51.75,0.0,48.25
gwen,shen,942,656.0,286.0,51.75,14.92,48.25
gwen,sion,942,656.0,286.0,51.75,0.0,-1.75
gwen,sivir,942,656.0,286.0,51.75,1.19,-10.57
gwen,skarner,942,656.0,286.0,51.75,5.94,2.8
gwen,smolder,942,656.0,286.0,51.75,-18.42,0.0
gwen,swain,942,656.0,286.0,51.75,0.0,-51.75
gwen,sylas,942,656.0,286.0,51.75,14.92,5.39
gwen,syndra,942,656.0,286.0,51.75,-1.75,0.0
gwen,tahm kench,942,656.0,286.0,51.75,0.0,-1.75
gwen,taliyah,942,656.0,286.0,51.75,5.15,-12.86
gwen,taric,942,656.0,286.0,51.75,-51.75,0.0
gwen,thresh,942,656.0,286.0,51.75,-51.75,0.0
gwen,tristana,942,656.0,286.0,51.75,-18.42,5.39
gwen,trundle,942,656.0,286.0,51.75,-39.25,6.14
gwen,tryndamere,942,656.0,286.0,51.75,-51.75,0.0
gwen,twisted fate,942,656.0,286.0,51.75,0.0,48.25
gwen,varus,942,656.0,286.0,51.75,3.81,4.35
gwen,vayne,942,656.0,286.0,51.75,0.0,48.25
gwen,vi,942,656.0,286.0,51.75,-0.14,-8.42
gwen,viego,942,656.0,286.0,51.75,14.92,-1.75
gwen,viktor,942,656.0,286.0,51.75,5.39,6.58
gwen,vladimir,942,656.0,286.0,51.75,0.0,48.25
gwen,volibear,942,656.0,286.0,51.75,-1.75,48.25
gwen,wukong,942,656.0,286.0,51.75,0.88,-11.27
gwen,xayah,942,656.0,286.0,51.75,-4.13,-6.3
gwen,xin zhao,942,656.0,286.0,51.75,0.71,4.66
gwen,yasuo,942,656.0,286.0,51.75,0.0,-1.75
gwen,yone,942,656.0,286.0,51.75,7.34,10.75
gwen,yorick,942,656.0,286.0,51.75,0.0,48.25
gwen,yunara,942,656.0,286.0,51.75,-1.75,8.25
gwen,yuumi,942,656.0,286.0,51.75,0.0,48.25
gwen,zed,942,656.0,286.0,51.75,-51.75,-18.42
gwen,zeri,942,656.0,286.0,51.75,14.92,10.75
gwen,ziggs,942,656.0,286.0,51.75,-51.75,-18.42
gwen,zyra,942,656.0,286.0,51.75,0.0,48.25
warwick,aatrox,19,15.0,4.0,50.0,0.0,-50.0
warwick,ahri,19,15.0,4.0,50.0,-50.0,50.0
warwick,alistar,19,15.0,4.0,50.0,50.0,0.0
warwick,ambessa,19,15.0,4.0,50.0,0.0,0.0
warwick,azir,19,15.0,4.0,50.0,50.0,-50.0
warwick,corki,19,15.0,4.0,50.0,0.0,50.0
warwick,kaisa,19,15.0,4.0,50.0,0.0,0.0
warwick,kalista,19,15.0,4.0,50.0,0.0,0.0
warwick,miss fortune,19,15.0,4.0,50.0,0.0,-50.0
warwick,mundo,19,15.0,4.0,50.0,-50.0,0.0
warwick,naafiri,19,15.0,4.0,50.0,0.0,50.0
warwick,neeko,19,15.0,4.0,50.0,0.0,50.0
warwick,nilah,19,15.0,4.0,50.0,0.0,-50.0
warwick,pantheon,19,15.0,4.0,50.0,50.0,0.0
warwick,poppy,19,15.0,4.0,50.0,-50.0,0.0
warwick,rakan,19,15.0,4.0,50.0,0.0,-50.0
warwick,rell,19,15.0,4.0,50.0,-50.0,50.0
warwick,renata glasc,19,15.0,4.0,50.0,50.0,0.0
warwick,rumble,19,15.0,4.0,50.0,0.0,50.0
warwick,sejuani,19,15.0,4.0,50.0,0.0,-50.0
warwick,taliyah,19,15.0,4.0,50.0,50.0,-50.0
warwick,varus,19,15.0,4.0,50.0,0.0,50.0
warwick,vi,19,15.0,4.0,50.0,-50.0,50.0
warwick,xin zhao,19,15.0,4.0,50.0,0.0,-50.0
warwick,yone,19,15.0,4.0,50.0,-50.0,0.0
kennen,aatrox,38,13.0,25.0,60.0,0.0,0.0
kennen,ahri,38,13.0,25.0,60.0,40.0,-10.0
kennen,alistar,38,13.0,25.0,60.0,40.0,-60.0
kennen,ambessa,38,13.0,25.0,60.0,0.0,40.0
kennen,annie,38,13.0,25.0,60.0,-60.0,0.0
kennen,ashe,38,13.0,25.0,60.0,6.67,-60.0
kennen,aurora,38,13.0,25.0,60.0,-60.0,6.67
kennen,azir,38,13.0,25.0,60.0,40.0,-60.0
kennen,bard,38,13.0,25.0,60.0,-60.0,40.0
kennen,braum,38,13.0,25.0,60.0,-60.0,-10.0
kennen,caitlyn,38,13.0,25.0,60.0,-60.0,0.0
kennen,camille,38,13.0,25.0,60.0,0.0,-10.0
kennen,corki,38,13.0,25.0,60.0,-60.0,40.0
kennen,draven,38,13.0,25.0,60.0,-10.0,0.0
kennen,elise,38,13.0,25.0,60.0,-60.0,40.0
kennen,ezreal,38,13.0,25.0,60.0,6.67,-60.0
kennen,galio,38,13.0,25.0,60.0,-10.0,-10.0
kennen,gnar,38,13.0,25.0,60.0,0.0,-10.0
kennen,gragas,38,13.0,25.0,60.0,0.0,-10.0
kennen,gwen,38,13.0,25.0,60.0,0.0,40.0
kennen,hwei,38,13.0,25.0,60.0,-60.0,0.0
kennen,jax,38,13.0,25.0,60.0,0.0,6.67
kennen,jhin,38,13.0,25.0,60.0,6.67,11.43
kennen,jinx,38,13.0,25.0,60.0,0.0,-60.0
kennen,kaisa,38,13.0,25.0,60.0,0.0,40.0
kennen,kalista,38,13.0,25.0,60.0,40.0,-10.0
kennen,karma,38,13.0,25.0,60.0,-10.0,-60.0
kennen,kog,38,13.0,25.0,60.0,40.0,0.0
kennen,leblanc,38,13.0,25.0,60.0,0.0,40.0
kennen,lee sin,38,13.0,25.0,60.0,40.0,0.0
kennen,leona,38,13.0,25.0,60.0,-60.0,40.0
kennen,lillia,38,13.0,25.0,60.0,0.0,6.67
kennen,lucian,38,13.0,25.0,60.0,0.0,-60.0
kennen,lulu,38,13.0,25.0,60.0,40.0,-60.0
kennen,maokai,38,13.0,25.0,60.0,0.0,40.0
kennen,miss fortune,38,13.0,25.0,60.0,-35.0,40.0
kennen,naafiri,38,13.0,25.0,60.0,-60.0,40.0
kennen,nautilus,38,13.0,25.0,60.0,40.0,40.0
kennen,neeko,38,13.0,25.0,60.0,0.0,40.0
kennen,nidalee,38,13.0,25.0,60.0,0.0,-60.0
kennen,nocturne,38,13.0,25.0,60.0,6.67,-60.0
kennen,orianna,38,13.0,25.0,60.0,40.0,0.0
kennen,pantheon,38,13.0,25.0,60.0,-20.0,6.67
kennen,poppy,38,13.0,25.0,60.0,40.0,-60.0
kennen,rakan,38,13.0,25.0,60.0,0.0,-10.0
kennen,rell,38,13.0,25.0,60.0,23.33,40.0
kennen,renata glasc,38,13.0,25.0,60.0,20.0,-60.0
kennen,renekton,38,13.0,25.0,60.0,0.0,-26.67
kennen,rumble,38,13.0,25.0,60.0,0.0,-26.67
kennen,ryze,38,13.0,25.0,60.0,6.67,0.0
kennen,sejuani,38,13.0,25.0,60.0,15.0,-60.0
kennen,sett,38,13.0,25.0,60.0,0.0,40.0
kennen,shen,38,13.0,25.0,60.0,-10.0,0.0
kennen,sivir,38,13.0,25.0,60.0,40.0,0.0
kennen,skarner,38,13.0,25.0,60.0,40.0,6.67
kennen,sylas,38,13.0,25.0,60.0,-10.0,-10.0
kennen,taliyah,38,13.0,25.0,60.0,40.0,-60.0
kennen,tristana,38,13.0,25.0,60.0,-60.0,0.0
kennen,trundle,38,13.0,25.0,60.0,40.0,0.0
kennen,twitch,38,13.0,25.0,60.0,-60.0,0.0
kennen,varus,38,13.0,25.0,60.0,40.0,40.0
kennen,vi,38,13.0,25.0,60.0,6.67,-10.0
kennen,viego,38,13.0,25.0,60.0,-60.0,0.0
kennen,viktor,38,13.0,25.0,60.0,-10.0,6.67
kennen,volibear,38,13.0,25.0,60.0,0.0,-10.0
kennen,wukong,38,13.0,25.0,60.0,-60.0,40.0
kennen,xayah,38,13.0,25.0,60.0,40.0,-60.0
kennen,xin zhao,38,13.0,25.0,60.0,-60.0,-60.0
kennen,yone,38,13.0,25.0,60.0,15.0,-60.0
kennen,zed,38,13.0,25.0,60.0,0.0,40.0
kennen,zeri,38,13.0,25.0,60.0,40.0,-60.0
kennen,ziggs,38,13.0,25.0,60.0,0.0,40.0
kennen,zilean,38,13.0,25.0,60.0,0.0,40.0
naafiri,aatrox,433,237.0,196.0,49.49,-5.05,-49.49
naafiri,ahri,433,237.0,196.0,49.49,-15.11,8.2
naafiri,akali,433,237.0,196.0,49.49,-32.82,10.51
naafiri,alistar,433,237.0,196.0,49.49,-1.1,5.68
